,month,attribution_technical,cost,subid,monthly_price,discount_price,account_creation_date,revenue_net,join_fee,rev,churn_proba,churn_threshold_50,churn_threshold_67,churn_threshold_90,diff,clv
1208,3,email,22.241231822070144,22051405,4.7343,4.5141,2020-03-20 04:40:30,5.027900000000001,0.0,5.027900000000001,0.7050877977572061,1,1,0,0.0,-5.50990451839904
1209,3,email,22.241231822070144,22187724,4.7343,4.5141,2020-03-13 00:57:08,,,4.8444,0.8887237468146035,1,1,0,,18.698645727653787
1210,3,email,22.241231822070144,21098479,4.7343,4.5141,2020-03-12 16:31:41,4.5875,0.0,4.5875,0.6622268037757962,1,0,0,0.0,-8.867725574345812
1211,3,email,22.241231822070144,21756723,4.7343,4.5141,2020-03-10 23:03:29,4.7343,0.0,4.7343,0.790293986040834,1,1,0,0.0,-0.3209627710962337
1212,3,email,22.241231822070144,28499243,4.7343,4.5141,2020-03-11 10:03:19,,,4.5875,0.7404436780030582,1,1,0,,-4.958141796438621
1213,3,email,22.241231822070144,22342321,4.7343,4.5141,2020-03-23 20:42:42,,,4.8811,0.6907979178006244,1,1,0,,-6.730145747586347
1214,3,email,22.241231822070144,27981107,4.7343,4.5141,2020-03-14 20:50:21,4.5875,0.0,4.5875,0.7168247252586138,1,1,0,0.0,-6.360075689884514
1215,3,email,22.241231822070144,22386865,4.7343,4.5141,2020-03-12 23:22:02,,,4.8077000000000005,0.7444050787667281,1,1,0,,-3.856349528714709
1216,3,email,22.241231822070144,24314736,4.7343,4.5141,2020-03-21 16:19:24,4.5875,0.0367,4.5875,0.7238246596420376,1,1,0,0.0,-5.968883932295082
1217,3,email,22.241231822070144,24620977,4.7343,4.5141,2020-03-14 13:37:36,4.5875,0.0,4.5875,0.8652715182272924,1,1,0,0.0,10.157347232136797
1218,3,email,22.241231822070144,23330973,4.7343,4.5141,2020-03-23 09:26:48,,,4.5875,0.8784829900945498,1,1,0,,13.462186619845323
1219,3,email,22.241231822070144,24662961,4.7343,4.5141,2020-03-25 15:05:51,,,3.67,0.6149698575049068,1,0,0,,-12.828823968272557
1220,3,email,22.241231822070144,23548157,4.7343,4.5141,2020-03-13 21:57:31,4.5875,0.0,4.5875,0.9395551802583191,1,1,1,0.0,45.319761361231286
1221,3,email,22.241231822070144,28018591,4.7343,4.5141,2020-03-10 00:16:55,,,4.5875,0.6160591201685849,1,0,0,,-10.443023883186607
1222,3,email,22.241231822070144,29647866,4.7343,4.5141,2020-03-10 05:18:54,,,4.917800000000001,0.9015111414516018,1,1,1,,24.30957609880757
1223,3,email,22.241231822070144,22697754,4.7343,4.5141,2020-03-12 23:24:23,4.5875,0.0,4.5875,0.6716770550148711,1,1,0,0.0,-8.491946889385973
1224,3,email,22.241231822070144,20748980,4.7343,4.5141,2020-03-18 16:09:07,,,3.4497999999999998,0.6886777620278763,1,1,0,,-11.35129687083267
1225,3,email,22.241231822070144,29815389,4.7343,4.5141,2020-03-22 05:38:08,4.5875,0.3303,4.5875,0.8864881002658256,1,1,0,0.0,15.814300270804164
1226,3,email,22.241231822070144,25268929,4.7343,4.5141,2020-03-14 14:05:12,3.67,0.0,3.67,0.6910406827886836,1,1,0,0.0,-10.569828587901638
1227,3,email,22.241231822070144,25860605,4.7343,4.5141,2020-03-11 12:36:09,,,4.6609,0.6409257851631711,1,0,0,,-9.442220041609268
1228,3,email,22.241231822070144,29028193,4.7343,4.5141,2020-03-01 14:10:22,,,3.4497999999999998,0.877216058891874,1,1,0,,4.347647290580632
1229,3,email,22.241231822070144,28486186,4.7343,4.5141,2020-03-13 23:46:16,,,4.8811,0.7139592469956714,1,1,0,,-5.508351261369192
1230,3,email,22.241231822070144,25984031,4.7343,4.5141,2020-03-11 18:29:07,4.5875,0.0,4.5875,0.9357095637196111,1,1,1,0.0,41.72573584242663
1231,3,email,22.241231822070144,28371783,4.7343,4.5141,2020-03-15 00:58:06,5.0645999999999995,0.0,5.0645999999999995,0.8894892215554159,1,1,0,0.0,20.836004417561522
1232,3,email,22.241231822070144,26510234,4.7343,4.5141,2020-03-15 16:36:28,,,3.4497999999999998,0.670386665340052,1,1,0,,-11.9412879424763
1233,3,email,22.241231822070144,28409427,4.7343,4.5141,2020-03-26 12:55:45,,,4.9545,0.7357064438500187,1,1,0,,-3.9002322383370895
1234,3,email,22.241231822070144,23076950,4.7343,4.5141,2020-03-27 18:00:42,,,4.5875,0.7312117337864436,1,1,0,,-5.534598758253086
1235,3,email,22.241231822070144,29935977,4.7343,4.5141,2020-03-07 22:29:58,,,4.5875,0.9101037651372299,1,1,1,,24.99449697262921
1236,3,email,22.241231822070144,24063078,4.7343,4.5141,2020-03-25 18:21:46,,,3.4497999999999998,0.7028643372805491,1,1,0,,-10.844994591034965
1237,3,email,22.241231822070144,21040298,4.7343,4.5141,2020-03-19 23:52:11,,,4.5875,0.7574327006606398,1,1,0,,-3.786309682620754
1238,3,email,22.241231822070144,21928224,4.7343,4.5141,2020-03-27 02:00:34,0.0,0.0,0.0,0.8785087313149404,1,1,0,0.0,-22.241231822070144
1239,3,email,22.241231822070144,23636607,4.7343,4.5141,2020-03-23 18:01:02,0.0,0.0,0.0,0.9745527353567042,1,1,1,0.0,-22.241231822070144
1240,3,email,22.241231822070144,23626392,4.7343,4.5141,2020-03-13 16:22:32,,,4.5875,0.6914634003897675,1,1,0,,-7.632494615396379
1241,3,email,22.241231822070144,23306211,4.7343,4.5141,2020-03-11 23:20:54,4.5875,0.0,4.5875,0.6725444840861051,1,1,0,0.0,-8.456393652388815
1242,3,email,22.241231822070144,27403580,4.7343,4.5141,2020-03-22 16:56:53,,,4.5875,0.681842070135479,1,1,0,,-8.063437641438712
1243,3,email,22.241231822070144,29280352,4.7343,4.5141,2020-03-14 16:44:42,3.4497999999999998,0.0,3.4497999999999998,0.7596015652134661,1,1,0,0.0,-8.24195520429125
1244,3,email,22.241231822070144,24373064,4.7343,4.5141,2020-03-25 03:28:27,,,4.5875,0.7410805288814195,1,1,0,,-4.916905572578688
1245,3,email,22.241231822070144,29997578,4.7343,4.5141,2020-03-12 20:16:42,,,4.5875,0.7131678263148045,1,1,0,,-6.557054813161173
1246,3,email,22.241231822070144,25124422,4.7343,4.5141,2020-03-15 02:13:36,,,4.9545,0.8729072442124486,1,1,0,,14.726968070556534
1247,3,email,22.241231822070144,21723596,4.7343,4.5141,2020-03-11 00:48:43,,,4.5875,0.8834114336332834,1,1,0,,14.874533571593947
1248,3,email,22.241231822070144,24904677,4.7343,4.5141,2020-03-12 14:43:33,,,4.5875,0.7183732591236378,1,1,0,,-6.2751646488252195
1249,3,email,22.241231822070144,29084350,4.7343,4.5141,2020-03-18 11:39:23,,,4.5875,0.8077437062007079,1,1,0,,0.8501772531154224
1250,3,email,22.241231822070144,29487952,4.7343,4.5141,2020-03-14 01:27:17,4.5875,0.0,4.5875,0.7861138321647749,1,1,0,0.0,-1.4008160128522462
1251,3,email,22.241231822070144,22191625,4.7343,4.5141,2020-03-10 15:11:18,4.7343,0.0,4.7343,0.7183222802159103,1,1,0,0.0,-5.767150199372605
1252,3,email,22.241231822070144,21903056,4.7343,4.5141,2020-03-21 22:53:01,0.0,0.0,0.0,0.8729072442124486,1,1,0,0.0,-22.241231822070144
1253,3,email,22.241231822070144,21726745,4.7343,4.5141,2020-03-12 22:13:12,,,4.5875,0.8710963316423971,1,1,0,,11.535803194414829
1254,3,email,22.241231822070144,28344044,4.7343,4.5141,2020-03-10 14:19:12,,,3.4497999999999998,0.8699736670885603,1,1,0,,2.9524998858581064
1255,3,email,22.241231822070144,23861958,4.7343,4.5141,2020-03-20 13:55:33,,,3.67,0.7001794939777534,1,1,0,,-10.223319020209432
1256,3,email,22.241231822070144,26514938,4.7343,4.5141,2020-03-14 20:28:59,3.7801,0.0,3.7801,0.8609665416559897,1,1,0,0.0,3.673555484945698
1257,3,email,22.241231822070144,25120090,4.7343,4.5141,2020-03-20 06:35:43,0.0,0.0,0.0,0.9991416469098896,1,1,1,0.0,-22.241231822070144
1258,3,email,22.241231822070144,27106117,4.7343,4.5141,2020-03-14 10:28:51,4.5875,0.0,4.5875,0.8604340043885589,1,1,0,0.0,9.095255834449794
1259,3,email,22.241231822070144,26334377,4.7343,4.5141,2020-03-13 12:25:15,,,4.5875,0.8452725306279284,1,1,0,,6.175605346502188
1260,3,email,22.241231822070144,21373917,4.7343,4.5141,2020-03-11 19:35:08,5.0645999999999995,0.0,5.0645999999999995,0.6760202367714779,1,1,0,0.0,-6.863436650604124
1261,3,email,22.241231822070144,27398992,4.7343,4.5141,2020-03-12 04:18:56,,,4.8811,0.8655242352623446,1,1,0,,12.29200131452404
1262,3,email,22.241231822070144,28506250,4.7343,4.5141,2020-03-19 17:45:18,,,3.4497999999999998,0.5954586528721181,1,0,0,,-13.81202000073468
1263,3,email,22.241231822070144,27095055,4.7343,4.5141,2020-03-12 17:48:15,,,3.4497999999999998,0.698776783139164,1,1,0,,-10.99563896102381
1264,3,email,22.241231822070144,26901876,4.7343,4.5141,2020-03-27 20:34:30,3.6332999999999998,0.0,3.6332999999999998,0.7124492627851851,1,1,0,0.0,-9.84956454181537
1265,3,email,22.241231822070144,29383557,4.7343,4.5141,2020-03-13 19:36:10,,,4.9545,0.6971136473189893,1,1,0,,-6.177046447151795
1266,3,email,22.241231822070144,26903856,4.7343,4.5141,2020-03-17 07:20:00,,,4.917800000000001,0.7820134205800673,1,1,0,,-0.3056708134292698
1267,3,email,22.241231822070144,27932350,4.7343,4.5141,2020-03-27 04:25:55,,,4.5875,0.7307427961856859,1,1,0,,-5.562855439478692
1268,3,email,22.241231822070144,23626180,4.7343,4.5141,2020-03-14 13:29:58,4.5875,0.0,4.5875,0.8618191258837027,1,1,0,0.0,9.392181426787015
1269,3,email,22.241231822070144,24286392,4.7343,4.5141,2020-03-08 04:47:14,,,4.9912,0.8926948938031859,1,1,0,,21.391958120206763
1270,3,email,22.241231822070144,22565945,4.7343,4.5141,2020-03-12 02:18:56,5.0645999999999995,0.0,5.0645999999999995,0.6361677034763658,1,0,0,0.0,-8.511610033620926
1271,3,email,22.241231822070144,22685728,4.7343,4.5141,2020-03-10 13:49:07,3.7434,0.0,3.7434,0.661370654510782,1,0,0,0.0,-11.355404499301331
1272,3,email,22.241231822070144,28310125,4.7343,4.5141,2020-03-24 23:31:46,4.5875,0.0,4.5875,0.8935418163267866,1,1,0,0.0,18.15954907099763
1273,3,email,22.241231822070144,24311855,4.7343,4.5141,2020-03-19 01:43:38,4.5875,0.0,4.5875,0.6802652642402676,1,1,0,0.0,-8.131650214003812
1274,3,email,22.241231822070144,28887676,4.7343,4.5141,2020-03-13 22:34:59,4.7343,0.0,4.7343,0.867471166481292,1,1,0,0.0,11.71745324283292
1275,3,email,22.241231822070144,27373263,4.7343,4.5141,2020-03-23 17:20:14,,,4.5875,0.8725678296332576,1,1,0,,11.902797528400558
1276,3,email,22.241231822070144,26964403,4.7343,4.5141,2020-03-13 16:37:53,,,4.5875,0.7151244345913319,1,1,0,,-6.452273827067874
1277,3,email,22.241231822070144,24606158,4.7343,4.5141,2020-03-16 21:53:33,,,4.917800000000001,0.8347471568333407,1,1,0,,6.3709531752722235
1278,3,email,22.241231822070144,26025227,4.7343,4.5141,2020-03-14 13:20:46,,,3.4497999999999998,0.6585445598019579,1,0,0,,-12.290325354483599
1279,3,email,22.241231822070144,26790348,4.7343,4.5141,2020-03-06 21:39:45,4.5875,0.0,4.5875,0.879010328677709,1,1,0,0.0,13.608150167950338
1280,3,email,22.241231822070144,23715191,4.7343,4.5141,2020-03-14 11:11:49,,,4.5875,0.7223877341503038,1,1,0,,-6.050750694647238
1281,3,email,22.241231822070144,26921737,4.7343,4.5141,2020-03-11 14:49:54,,,4.5875,0.7310321995740339,1,1,0,,-5.545428220033543
1282,3,email,22.241231822070144,21710588,4.7343,4.5141,2020-03-20 21:37:10,,,3.4497999999999998,0.6670824494526753,1,0,0,,-12.041116297312842
1283,3,email,22.241231822070144,24939459,4.7343,4.5141,2020-03-14 02:26:21,,,4.5875,0.7973089228772335,1,1,0,,-0.29345850794184614
1284,3,email,22.241231822070144,26438792,4.7343,4.5141,2020-03-11 22:22:33,4.8811,0.0,4.8811,0.7066580522951846,1,1,0,0.0,-5.913771149984704
1285,3,email,22.241231822070144,23523091,4.7343,4.5141,2020-03-14 18:06:41,3.5599,0.0,3.5599,0.7585334341183619,1,1,0,0.0,-7.857022910874635
1286,3,email,22.241231822070144,24740476,4.7343,4.5141,2020-03-16 01:55:40,4.5875,0.0,4.5875,0.8569048551612731,1,1,0,0.0,8.363325359007334
1287,3,email,22.241231822070144,25178165,4.7343,4.5141,2020-03-02 09:58:50,0.0,0.0,4.5875,0.9396252408812434,1,1,1,-4.5875,45.388988153819895
1288,3,email,22.241231822070144,25218828,4.7343,4.5141,2020-03-22 14:51:54,,,3.4497999999999998,0.8598410076058884,1,1,0,,1.2294893525846966
1289,3,email,22.241231822070144,24216228,4.7343,4.5141,2020-03-27 19:56:16,0.0,0.0,0.0,0.9679257187992528,1,1,1,0.0,-22.241231822070144
1290,3,email,22.241231822070144,28660833,4.7343,4.5141,2020-03-14 13:32:03,0.0,0.0,0.0,0.9404983350219144,1,1,1,0.0,-22.241231822070144
1291,3,email,22.241231822070144,20860096,4.7343,4.5141,2020-03-14 21:40:27,,,4.5875,0.8821137834980183,1,1,0,,14.491939834790355
1292,3,email,22.241231822070144,26061543,4.7343,4.5141,2020-03-06 21:44:15,,,4.5875,0.9264816215954782,1,1,1,,34.484626696031796
1293,3,email,22.241231822070144,26398317,4.7343,4.5141,2020-03-15 16:28:50,,,4.771,0.8758611705362859,1,1,0,,14.15358126593755
1294,3,email,22.241231822070144,25624800,4.7343,4.5141,2020-03-14 16:58:08,,,4.5875,0.7629982879844457,1,1,0,,-3.36707799694738
1295,3,email,22.241231822070144,20953517,4.7343,4.5141,2020-03-11 03:08:32,,,3.7067,0.6644599362510131,1,0,0,,-11.365197279764107
1296,3,email,22.241231822070144,22548171,4.7343,4.5141,2020-03-13 21:42:13,,,3.4497999999999998,0.8891235472643396,1,1,0,,7.010973471542684
1297,3,email,22.241231822070144,22792168,4.7343,4.5141,2020-03-14 11:57:34,3.67,0.0,3.67,0.7372135909089368,1,1,0,0.0,-8.579689455828508
1298,3,email,22.241231822070144,27083568,4.7343,4.5141,2020-03-14 13:30:06,4.8811,0.0,4.8811,0.7636064134994177,1,1,0,0.0,-2.1091617851656466
1299,3,email,22.241231822070144,20281354,4.7343,4.5141,2020-03-14 14:38:12,,,3.4497999999999998,0.6179215021428786,1,0,0,,-13.326619970601964
1300,3,email,22.241231822070144,24664688,4.7343,4.5141,2020-03-14 11:38:20,4.9545,0.0,4.9545,0.8967900085890336,1,1,0,0.0,22.666028187910644
1301,3,email,22.241231822070144,21950303,4.7343,4.5141,2020-03-10 19:14:56,,,4.5875,0.6823227238719234,1,1,0,,-8.042513216411344
1302,3,email,22.241231822070144,27709518,4.7343,4.5141,2020-03-15 00:11:08,4.5875,0.0,4.5875,0.6784124113224586,1,1,0,0.0,-8.21097049289073
1303,3,email,22.241231822070144,24693280,4.7343,4.5141,2020-03-11 22:14:21,3.67,0.0,3.67,0.7286287185280984,1,1,0,0.0,-8.999498525399593
1304,3,email,22.241231822070144,23708742,4.7343,4.5141,2020-03-14 00:59:05,,,3.4497999999999998,0.7480082177260095,1,1,0,,-8.866199851500523
1305,3,email,22.241231822070144,26031537,4.7343,4.5141,2020-03-23 13:08:11,,,3.7801,0.6620091161950413,1,0,0,,-11.228395997910228
1306,3,email,22.241231822070144,21766991,4.7343,4.5141,2020-03-12 01:15:04,4.5875,0.0,4.5875,0.6687280416391138,1,0,0,0.0,-8.611458166915293
1307,3,email,22.241231822070144,26697786,4.7343,4.5141,2020-03-25 03:20:25,4.7343,0.0,4.7343,0.6320137406156411,1,0,0,0.0,-9.548814796474653
1308,3,email,22.241231822070144,26561619,4.7343,4.5141,2020-03-16 13:00:37,4.5875,0.0,4.5875,0.7393858117284734,1,1,0,0.0,-5.026206697166234
1309,3,email,22.241231822070144,25632507,4.7343,4.5141,2020-03-22 01:02:06,4.5875,0.11009999999999999,4.5875,0.877216058891874,1,1,0,0.0,13.116320189433555
1310,3,email,22.241231822070144,26189286,4.7343,4.5141,2020-03-12 13:20:14,4.5875,0.0,4.5875,0.8095165250586162,1,1,0,0.0,1.0564255842485366
1311,3,email,22.241231822070144,28619123,4.7343,4.5141,2020-03-21 11:31:46,3.4497999999999998,0.0,3.4497999999999998,0.6620639637356942,1,0,0,0.0,-12.18908912669868
1312,3,email,22.241231822070144,27682837,4.7343,4.5141,2020-03-15 01:09:20,4.9545,0.0,4.9545,0.6847212157885001,1,1,0,0.0,-6.792844102532484
1313,3,email,22.241231822070144,23924661,4.7343,4.5141,2020-03-19 15:12:04,,,4.5875,0.7204417804686082,1,1,0,,-6.160314338523161
1314,3,email,22.241231822070144,25616086,4.7343,4.5141,2020-03-21 17:39:53,3.4497999999999998,0.0,3.4497999999999998,0.7143145848555693,1,1,0,0.0,-10.400676518055949
1315,3,email,22.241231822070144,25100500,4.7343,4.5141,2020-03-20 22:35:22,,,4.5875,0.6744053245743113,1,1,0,,-8.379499784233454
1316,3,email,22.241231822070144,20169318,4.7343,4.5141,2020-03-17 02:53:10,3.4497999999999998,0.0,3.4497999999999998,0.6867669384613816,1,1,0,0.0,-11.416074587804738
1317,3,email,22.241231822070144,27337420,4.7343,4.5141,2020-03-20 19:41:44,,,3.4497999999999998,0.8882362257975422,1,1,0,,6.794245918649196
1318,3,email,22.241231822070144,27925605,4.7343,4.5141,2020-03-25 16:28:14,,,4.9912,0.8642681643477397,1,1,0,,12.76235368957764
1319,3,email,22.241231822070144,23699357,4.7343,4.5141,2020-03-15 01:18:16,,,4.5875,0.6929143980227043,1,1,0,,-7.565220062150983
1320,3,email,22.241231822070144,22589007,4.7343,4.5141,2020-03-15 06:45:40,,,4.5875,0.8843898413035027,1,1,0,,15.168314842730279
1321,3,email,22.241231822070144,22119112,4.7343,4.5141,2020-03-18 22:47:30,,,4.5875,0.8747400094363165,1,1,0,,12.459355957051333
1322,3,email,22.241231822070144,27573271,4.7343,4.5141,2020-03-12 14:53:06,,,4.5875,0.7111805044452083,1,1,0,,-6.662066473255004
1323,3,email,22.241231822070144,29394411,4.7343,4.5141,2020-03-27 22:59:03,,,4.9545,0.8570698707689351,1,1,0,,10.847827502554704
1324,3,email,22.241231822070144,23719291,4.7343,4.5141,2020-03-14 01:28:04,,,3.4497999999999998,0.8981609295823672,1,1,0,,9.417797945553971
1325,3,email,22.241231822070144,28453779,4.7343,4.5141,2020-03-11 16:23:47,4.5875,0.0,4.5875,0.721677475198581,1,1,0,0.0,-6.090913214733373
1326,3,email,22.241231822070144,22089822,4.7343,4.5141,2020-03-25 20:57:23,,,4.5875,0.63205713560774,1,0,0,,-9.940958461448263
1327,3,email,22.241231822070144,24469190,4.7343,4.5141,2020-03-10 14:40:48,0.0,0.0,0.0,0.8826044913071209,1,1,0,0.0,-22.241231822070144
1328,3,email,22.241231822070144,20581754,4.7343,4.5141,2020-03-20 01:49:15,,,4.5875,0.8617628672273894,1,1,0,,9.380011786352725
1329,3,email,22.241231822070144,25109009,4.7343,4.5141,2020-03-12 20:35:53,,,4.8811,0.7824752772603198,1,1,0,,-0.42478198796812094
1330,3,email,22.241231822070144,29119934,4.7343,4.5141,2020-03-13 14:24:14,4.5875,0.0,4.5875,0.8604376906078155,1,1,0,0.0,9.09603864385899
1331,3,email,22.241231822070144,27067619,4.7343,4.5141,2020-03-15 18:58:17,,,4.5875,0.7246130979291434,1,1,0,,-5.9236110491672775
1332,3,email,22.241231822070144,28953773,4.7343,4.5141,2020-03-19 11:10:05,,,4.5875,0.64344103164082,1,0,0,,-9.55686413030065
1333,3,email,22.241231822070144,28865273,4.7343,4.5141,2020-03-15 03:50:47,4.5875,0.0,4.5875,0.7883255250271441,1,1,0,0.0,-1.1909937342295294
1334,3,email,22.241231822070144,21149436,4.7343,4.5141,2020-03-10 11:33:52,4.8444,0.0,4.8444,0.7644934036766189,1,1,0,0.0,-2.187749601345896
1335,3,email,22.241231822070144,26860200,4.7343,4.5141,2020-03-14 19:54:46,4.9912,0.0,4.9912,0.8534219385639409,1,1,0,0.0,10.306269118618747
1336,3,email,22.241231822070144,28480658,4.7343,4.5141,2020-03-10 16:09:19,,,4.9912,0.76603510857762,1,1,0,,-1.4484235331290272
1337,3,email,22.241231822070144,27808453,4.7343,4.5141,2020-03-22 03:56:03,,,3.4497999999999998,0.7410124249993876,1,1,0,,-9.21666167122315
1338,3,email,22.241231822070144,23856894,4.7343,4.5141,2020-03-13 13:29:53,,,4.5875,0.6979684495830746,1,1,0,,-7.325975636751423
1339,3,email,22.241231822070144,28755256,4.7343,4.5141,2020-03-12 22:14:46,,,4.5875,0.6515519919662117,1,0,0,,-9.268231845137562
1340,3,email,22.241231822070144,21816748,4.7343,4.5141,2020-03-11 13:01:58,,,4.5875,0.854100835504597,1,1,0,,7.805714924922281
1341,3,email,22.241231822070144,29404066,4.7343,4.5141,2020-03-15 17:24:55,4.5875,0.0,4.5875,0.7464534495370869,1,1,0,0.0,-4.561013934219602
1342,3,email,22.241231822070144,22587884,4.7343,4.5141,2020-03-17 18:52:16,4.9912,0.0,4.9912,0.7544336132178219,1,1,0,0.0,-2.3997628330360996
1343,3,email,22.241231822070144,22629153,4.7343,4.5141,2020-03-27 16:49:10,4.8811,0.0,4.8811,0.7425697274341613,1,1,0,0.0,-3.7047297402302526
1344,3,email,22.241231822070144,25190601,4.7343,4.5141,2020-03-14 20:24:38,0.0,0.0,0.0,0.9564662109604061,1,1,1,0.0,-22.241231822070144
1345,3,email,22.241231822070144,25092587,4.7343,4.5141,2020-03-13 21:35:13,,,4.5875,0.7873008728580435,1,1,0,,-1.2887248507777045
1346,3,email,22.241231822070144,22993541,4.7343,4.5141,2020-03-11 22:36:32,4.5875,0.0,4.5875,0.7539311470052937,1,1,0,0.0,-4.040653728791039
1347,3,email,22.241231822070144,20962275,4.7343,4.5141,2020-03-10 13:59:46,0.0,0.0,0.0,0.9400033725753152,1,1,1,0.0,-22.241231822070144
1348,3,email,22.241231822070144,22081786,4.7343,4.5141,2020-03-11 14:28:57,4.8811,0.0,4.8811,0.740984052839289,1,1,0,0.0,-3.8148087851019774
1349,3,email,22.241231822070144,29072086,4.7343,4.5141,2020-03-13 01:22:36,4.5875,0.0,4.5875,0.8992467899477079,1,1,0,0.0,20.27889239105914
1350,3,email,22.241231822070144,24242906,4.7343,4.5141,2020-03-13 12:43:04,,,3.67,0.6577540647982999,1,0,0,,-11.679053569038864
1351,3,email,22.241231822070144,29579255,4.7343,4.5141,2020-03-05 18:05:53,3.4497999999999998,0.6606,3.4497999999999998,0.8975757934903571,1,1,0,0.0,9.250037256656103
1352,3,email,22.241231822070144,28682179,4.7343,4.5141,2020-03-15 18:35:01,4.8811,0.0,4.8811,0.7418831248911679,1,1,0,0.0,-3.7525553787298307
1353,3,email,22.241231822070144,20462746,4.7343,4.5141,2020-03-11 01:48:39,,,4.5875,0.8922738793947685,1,1,0,,17.716903608514404
1354,3,email,22.241231822070144,25603082,4.7343,4.5141,2020-03-21 14:39:01,,,3.4497999999999998,0.905001536777443,1,1,1,,11.520421422076875
1355,3,email,22.241231822070144,28111410,4.7343,4.5141,2020-03-26 22:26:14,,,4.9912,0.9885515188542716,1,1,1,,236.4488716518982
1356,3,email,22.241231822070144,24788111,4.7343,4.5141,2020-03-11 16:42:32,,,3.4497999999999998,0.6656358001589964,1,0,0,,-12.084216568679373
1357,3,email,22.241231822070144,25036048,4.7343,4.5141,2020-03-14 01:40:50,,,3.4497999999999998,0.8364286773985299,1,1,0,,-1.9732852487527488
1358,3,email,22.241231822070144,20155011,4.7343,4.5141,2020-03-17 18:27:36,,,4.917800000000001,0.8294877617677925,1,1,0,,5.527970161447552
1359,3,email,22.241231822070144,20809768,4.7343,4.5141,2020-03-10 13:28:42,4.5875,0.0,4.5875,0.8481345340576941,1,1,0,0.0,6.684339893767692
1360,3,email,22.241231822070144,25410442,4.7343,4.5141,2020-03-20 15:36:56,3.67,0.0,3.67,0.8268408150763028,1,1,0,0.0,-1.8207380913319504
1361,3,email,22.241231822070144,21439060,4.7343,4.5141,2020-03-12 19:52:59,4.5875,0.0,4.5875,0.8671056583631198,1,1,0,0.0,10.579106782568186
1362,3,email,22.241231822070144,26717392,4.7343,4.5141,2020-03-08 23:43:18,3.4497999999999998,0.0,3.4497999999999998,0.9326952347068724,1,1,1,0.0,23.936435507003285
1363,3,email,22.241231822070144,25293460,4.7343,4.5141,2020-03-22 04:02:04,,,4.5875,0.8618187774130162,1,1,0,,9.392106018215127
1364,3,email,22.241231822070144,24109684,4.7343,4.5141,2020-03-24 15:31:28,4.8444,0.3303,4.8444,0.5971684448452018,1,0,0,0.0,-10.355204230640208
1365,3,email,22.241231822070144,25926153,4.7343,4.5141,2020-03-11 14:20:33,,,3.4497999999999998,0.8934886220500856,1,1,0,,8.126042262440158
1366,3,email,22.241231822070144,22002320,4.7343,4.5141,2020-03-20 05:51:29,4.5875,0.0,4.5875,0.8476810224675262,1,1,0,0.0,6.602515007985168
1367,3,email,22.241231822070144,25011999,4.7343,4.5141,2020-03-13 21:49:03,,,5.0645999999999995,0.7437825966204582,1,1,0,,-2.9195795209663267
1368,3,email,22.241231822070144,26234044,4.7343,4.5141,2020-03-20 10:27:14,4.7343,0.367,4.7343,0.6147504819479406,1,0,0,0.0,-10.105999149341867
1369,3,email,22.241231822070144,29123965,4.7343,4.5141,2020-03-16 20:33:15,,,4.9545,0.6861510281691526,1,1,0,,-6.724214720568435
1370,3,email,22.241231822070144,26656262,4.7343,4.5141,2020-03-15 02:24:49,,,4.5875,0.7075098932738589,1,1,0,,-6.852372433716381
1371,3,email,22.241231822070144,28575791,4.7343,4.5141,2020-03-21 15:41:46,,,4.5875,0.6652747050487104,1,0,0,,-8.748793218560523
1372,3,email,22.241231822070144,21918049,4.7343,4.5141,2020-03-18 11:18:35,4.5875,0.0,4.5875,0.7958100389157516,1,1,0,0.0,-0.4484948972351468
1373,3,email,22.241231822070144,23141384,4.7343,4.5141,2020-03-10 15:55:11,,,4.5875,0.7334956926571052,1,1,0,,-5.395594517648107
1374,3,email,22.241231822070144,27353728,4.7343,4.5141,2020-03-21 15:58:19,4.7343,0.0,4.7343,0.7207654871102112,1,1,0,0.0,-5.627022227309258
1375,3,email,22.241231822070144,26009221,4.7343,4.5141,2020-03-14 20:14:20,4.5875,0.0,4.5875,0.6659206712714367,1,0,0,0.0,-8.723314743633466
1376,3,email,22.241231822070144,21224415,4.7343,4.5141,2020-03-12 20:08:49,,,5.027900000000001,0.6283423757028419,1,0,0,,-8.89203803363412
1377,3,email,22.241231822070144,21782529,4.7343,4.5141,2020-03-27 18:16:55,4.5875,0.0,4.5875,0.7707881417034531,1,1,0,0.0,-2.747265402317531
1378,3,email,22.241231822070144,28146908,4.7343,4.5141,2020-03-10 19:47:47,3.4497999999999998,0.0,3.4497999999999998,0.9163827237348152,1,1,1,0.0,15.71447415127405
1379,3,email,22.241231822070144,27613575,4.7343,4.5141,2020-03-15 02:39:18,,,4.917800000000001,0.952365505833506,1,1,1,,66.8607268506385
1380,3,email,22.241231822070144,23563227,4.7343,4.5141,2020-03-25 02:52:25,,,3.4497999999999998,0.912691546804254,1,1,1,,14.24449723344254
1381,3,email,22.241231822070144,21277718,4.7343,4.5141,2020-03-10 17:20:17,4.5875,0.0,4.5875,0.7607349774136068,1,1,0,0.0,-3.5398402882783913
1382,3,email,22.241231822070144,29141250,4.7343,4.5141,2020-03-19 20:11:26,,,4.917800000000001,0.6524137267234627,1,0,0,,-8.300473214257238
